Date,Open,High,Low,Close,Adj Close,Volume
2010-04-19,273.350403,275.960632,271.482422,274.022888,274.022888,7817100
2010-04-20,276.050293,278.785034,274.501099,276.483673,276.483673,5977000
2010-04-21,277.191010,279.078949,275.049042,276.115051,276.115051,4800800
2010-04-22,274.969360,275.218414,270.660492,272.508575,272.508575,6585900
2010-04-23,272.603210,273.634338,270.122528,271.477448,271.477448,4194300
2010-04-26,271.467468,271.477448,263.616913,264.827362,264.827362,8770300
2010-04-27,263.487396,268.159882,262.630585,263.542175,263.542175,7718100
2010-04-28,265.056488,266.416412,259.542175,263.606934,263.606934,6837700
2010-04-29,265.689117,267.248291,262.351654,265.006683,265.006683,6140700
2010-04-30,264.573303,267.836090,261.738953,261.868439,261.868439,4888900
2010-05-03,262.266968,265.464966,261.559601,264.309296,264.309296,3729500
2010-05-04,262.276917,262.386505,251.163574,252.239548,252.239548,12198000
2010-05-05,249.554611,256.897095,249.300568,253.928207,253.928207,9198600
2010-05-06,253.425095,257.793732,229.141129,248.403915,248.403915,10037600
2010-05-07,249.051498,251.716507,239.766296,245.649246,245.649246,10216000
2010-05-10,256.025360,260.433838,255.342911,259.851013,259.851013,8286800
2010-05-11,256.872192,258.969330,253.161087,253.574539,253.574539,6670000
2010-05-12,255.063965,255.063965,250.062698,251.751373,251.751373,7732400
2010-05-13,257.285645,260.025360,254.232071,254.486130,254.486130,6676400
2010-05-14,253.933197,254.540924,247.198441,252.817383,252.817383,8262800
2010-05-17,252.443771,253.230835,248.244522,253.036560,253.036560,5608400
2010-05-18,254.047760,254.530960,247.606903,248.254486,248.254486,5672100
2010-05-19,247.203415,248.787491,242.959335,246.291840,246.291840,6917100
2010-05-20,241.629318,241.883362,236.015350,236.618103,236.618103,9863400
2010-05-21,233.654205,241.594452,231.332901,235.143631,235.143631,19454100
2010-05-24,239.467422,243.980499,237.509750,237.689087,237.689087,8723600
2010-05-25,233.200912,237.833542,231.138641,237.644257,237.644257,6057300
2010-05-26,240.134918,243.965561,236.613113,236.847244,236.847244,6977200
2010-05-27,241.569534,245.235794,239.626816,244.314255,244.314255,5639200
2010-05-28,245.449997,245.803665,240.598175,241.908264,241.908264,5811200
2010-06-01,239.317978,244.613129,239.163559,240.284363,240.284363,5353500
2010-06-02,242.431305,246.012878,239.831055,245.763824,245.763824,5100500
2010-06-03,246.630569,253.051498,246.426331,251.855988,251.855988,7328700
2010-06-04,248.926956,253.674164,247.422592,248.428833,248.428833,7869900
2010-06-07,248.598190,249.519745,240.672897,241.853470,241.853470,7292500
2010-06-08,243.014130,243.507278,237.878372,241.484848,241.484848,5390200
2010-06-09,242.700302,243.527206,235.118713,236.124939,236.124939,5478300
2010-06-10,239.288086,243.337906,237.031555,242.595688,242.595688,5175000
2010-06-11,240.349106,243.442520,239.910751,243.337906,243.337906,3576600
2010-06-14,246.316742,246.326706,240.692825,240.692825,240.692825,4096000
2010-06-15,240.638031,249.265686,240.189713,248.065186,248.065186,8551100
2010-06-16,247.158585,251.058975,247.128708,249.699066,249.699066,4595600
2010-06-17,250.785004,251.990479,247.417618,249.106293,249.106293,3969300
2010-06-18,250.316757,250.794952,248.134933,249.081375,249.081375,5767200
2010-06-21,249.016632,249.549622,241.539658,243.367798,243.367798,5989200
2010-06-22,244.035294,247.372787,241.958084,242.217117,242.217117,4456000
2010-06-23,242.535919,242.535919,238.187210,240.124954,240.124954,4073300
2010-06-24,238.934418,240.473648,235.746368,236.662933,236.662933,3801300
2010-06-25,237.639267,237.933167,234.401413,235.457443,235.457443,4507100
2010-06-28,235.412613,237.883362,233.629303,235.158569,235.158569,3537700
2010-06-29,230.854706,231.407623,224.717697,226.281845,226.281845,7030400
2010-06-30,226.630539,228.060181,221.529648,221.644226,221.644226,7233400
2010-07-01,221.813583,223.362778,216.005356,218.924423,218.924423,7053500
2010-07-02,219.985443,220.314209,217.185928,217.459900,217.459900,3886400
2010-07-06,221.170990,222.999146,216.005356,217.220810,217.220810,5139300
2010-07-07,218.336624,224.802383,216.877090,224.259415,224.259415,6282800
2010-07-08,225.928162,227.811111,223.990433,227.427551,227.427551,5357700
2010-07-09,235.098785,235.746368,230.525925,232.872131,232.872131,8695400
